"2","17","171325","25 ADRA GRADO WAY -- PARKING GARAGE-BLOCK D-MARKET BUILDING","4445131","CP","STS","00","Closed","","Conditional Permit","2","17","188801","1 ADRA VILLAWAY-SITE SERVICES","4445140","CP","STS","00","Closed","","Conditional Permit","2","18","189065","1-69 ADRA, 1-53 GRADO AND 1-29 TOMAR VILLAWAY BLK C-TCHC-FND** SUPERSEDED **","4505797","CP","SHO","00","Closed","","Conditional Permit","2","17","171325","25 ADRA GRADO WAY -- PARKING GARAGE-BLOCK D-MARKET BUILDING","4554549","CP","FND","00","Closed","","Conditional Permit","2","18","189065","1-69 ADRA, 1-53 GRADO AND 1-29 TOMAR VILLAWAY BLK C-TCHC-FND","4575596","CP","FND","00","Closed","","Conditional Permit","11","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 1-DRN","4679270","DR","D01","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 24","4677134","PS","P24","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 1","4671763","PS","P01","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 2","4671764","PS","P02","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 3","4671765","PS","P03","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 4","4671766","PS","P04","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 5","4671767","PS","P05","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 6","4671768","PS","P06","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 7","4671769","PS","P07","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 8","4671770","PS","P08","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 9","4671771","PS","P09","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 10","4671772","PS","P10","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 11","4671773","PS","P11","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 12","4671774","PS","P12","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 13","4671775","PS","P13","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 14","4671776","PS","P14","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 15","4671777","PS","P15","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 16","4671778","PS","P16","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 17","4671779","PS","P17","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 18","4671780","PS","P18","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 19","4671781","PS","P19","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 20","4671782","PS","P20","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 21","4671783","PS","P21","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 22","4671784","PS","P22","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 23","4671785","PS","P23","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"190","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 24","4671786","PS","P24","00","Inspection","Oct 25, 2019","Plumbing(PS)",""
"60","18","189065","1-69 ADRA, 1-53 GRADO AND 1-29 TOMAR VILLAWAY BLK C-TCHC-FND","4406622","MS","HVA","00","Under Review ","Jul 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 1","4549682","MS","H01","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 2","4549683","MS","H02","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 3","4549684","MS","H03","00","Permit Issued","Apr 5, 2019","Mechanical(MS)",""
